"This what I mean by ""the die being fair"" is that and ""the process of rolling it being fair"" is that it is both fair to the players and unpredictable to them.
That's all I mean.
So where does probability come in?
Well, we can't make a model, a mathematical model ""of being fair to people"" because that's all about their decision process and whether their process can depend on properties of the die in various ways.
So there is a trick that was invented by maybe by Cardano or something in the 16th century or Laplace a bit later, where we say we can't model it faithfully.
But what we can do is we can argue that in making decisions about how to bet, we would make the same decisions if we thought the die and it's rolling was a stochastic process.
So imagine a model in which the die is random.
(It's behaviour is a stochastic process).
Calculate what how you should bet, should you bet on ""inside straight"" or whatever it is.
And then we have an argument that would be the same.
The answer would be the same, it would be same if we could actually model the players and their decision processes.
So it's useful as a unphysical mathematical model, which we argue is the same.
It's the same because it would be equally fair and equally unpredictable if it was stochastic.",DD,"Вот что я имею в виду под «честной игральной костью», а «честный процесс ее бросания» заключается в том, что она одновременно честна по отношению к игрокам и непредсказуема по отношению к ним.
Это все, что я имею в виду.
Так где же здесь вероятность?
Ну, мы не можем создать математическую модель «честности по отношению к людям», потому что все дело в их процессе принятия решений и в том, может ли их процесс принятия решений зависеть от свойств игральной кости различными способами.
Итак, есть трюк, который, придумал Кардано или кто-то в 16 веке или Лаплас немного позже, когда мы говорим, что не можем точно смоделировать это.
Но что мы можем сделать, так это утверждать, что при принятии решений о том, как делать ставки, мы бы принимали те же решения, если бы думали, что игральная кость и ее бросание — это случайный процесс.
Так что представьте себе модель, в которой игральная кость случайна.
(Ее поведение — случайный процесс).
Рассчитайте, как вам следует делать ставки, стоит ли делать ставки на «внутренний стрит» или что-то еще.
И тогда у нас будет аргумент, который будет тем же самым.
Ответ был бы тем же самым, если бы мы действительно смогли смоделировать игроков и их процессы принятия решений.
Поэтому он полезен как нефизическая математическая модель, которая, как мы утверждаем, является той же самой.
Он тот же самый, потому что он был бы столь же справедливым и столь же непредсказуемым, как был бы и стохастический.","Ось що я маю на увазі під «чесною гральною кісткою», а «чесний процес її кидання» полягає в тому, що вона одночасно чесна по відношенню до гравців і непередбачувана по відношенню до них.
Це все, що я маю на увазі.
То де ж тут імовірність?
Ну, ми не можемо створити математичну модель «чесності по відношенню до людей», тому що вся справа в їхньому процесі прийняття рішень і в тому, чи може їхній процес прийняття рішень залежати від властивостей гральної кістки різними способами.
Отже, є трюк, який, вигадав Кардано чи хтось у 16 ​​столітті чи Лаплас трохи пізніше, коли ми говоримо, що не можемо точно змоделювати це.
Але що ми можемо зробити, то це стверджувати, що при ухваленні рішень про те, як робити ставки, ми б приймали ті самі рішення, якби думали, що гральна кістка та її кидання — це випадковий процес.
Тож уявіть собі модель, у якій гральна кістка випадкова.
(Її поведінка – випадковий процес).
Розрахуйте, як вам слід робити ставки, чи варто робити ставки на «внутрішній стріт» чи ще щось.
І тоді в нас буде аргумент, який буде тим самим.
Відповідь була б такою ж, якби ми дійсно змогли змоделювати гравців та їх процеси прийняття рішень.
Тому він корисний як нефізична математична модель, яка, як ми стверджуємо, є тією самою.
Він той самий, тому що він був би так само справедливим і настільки ж непередбачуваним, як був би і стохастичний."
"So why not just call that stochastic then?
If it's the same, what's the difference between this fake version of sarcasticity and actual stochasticity?",BRUCE,"Так почему бы тогда просто не назвать это стохастикой?
Если это одно и то же, в чем разница между этой фальшивой версией стохастичности и настоящей стохастичностью?","То чому б тоді просто не назвати це стохастикою?
Якщо це одне й те саме, у чому різниця між цією фальшивою версією стохастичності та справжньою стохастичністю?"
"Well, the difference is that we know the actual laws of physics that govern the dye and they have no randomness in them.
They are completely deterministic.",DD,"Ну, разница в том, что мы знаем реальные законы физики, которые управляют кубиком, и в них нет никакой случайности.
Они полностью детерминированы.","Ну різниця в тому, що ми знаємо реальні закони фізики, які керують кубиком, і в них немає жодної випадковості.
Вони повністю детерміновані."
"So let me ask about that.
Let's do a thought experiment.
I'm going to roll a die.
It's always been a little unclear for me because there's quantum physics, there's this multiverse.
Is there going to be an equal proportion of multiverses, each with a version of me that gets every single side of the die?
Or is this more chaotic chaos theory and there's probably going to be one version of me but we just can't predict what I'm going to?",BRUCE,"Итак, позвольте мне спросить об этом.
Давайте проведем мысленный эксперимент.
Я собираюсь бросить кубик.
Для меня это всегда было немного неясно, потому что есть квантовая физика, есть эта мультивселенная.
Будет ли равное количество мультивселенных, в каждой из которых будет версия меня, которая получит каждую грань кубика?
Или это более хаотичная теория хаоса, и, вероятно, будет одна версия меня, но мы просто не можем предсказать, что я сделаю?","Отже, дозвольте мені спитати про це.
Давайте проведемо уявний експеримент.
Я збираюся кинути кубик.
Для мене це завжди було трохи неясно, бо є квантова фізика, є цей мультивсесвіт.
Чи буде рівна кількість мультивсесвітів, у кожному з яких буде версія мене, яка отримає кожну грань кубика?
Або це більш хаотична теорія хаосу, і, мабуть, буде одна версія мене, але ми просто не можемо передбачити, що я зроблю?"
"See, there's been some literature about whether a coin toss is quantum random or not.
But it doesn't matter from this point of view, I think the chances are the die does divide the multiverse into 6 approximately equal parts and when it's thrown.",DD,"Видите ли, есть некоторая литература о том, является ли подбрасывание монеты квантово-случайным или нет.
Но с этой точки зрения это не имеет значения, я думаю, что вероятно, что игральная кость действительно разделит мультивселенную на 6 примерно равных частей, и когда она брошена,...","Чи бачите, є деяка література про те, чи є підкидання монети квантово-випадковим чи ні.
Але з цієї точки зору це не має значення, я думаю, що ймовірно, що гральна кістка дійсно розділить мультивсесвіт на 6 приблизно рівних частин, і коли вона кинута,..."
"And that makes some that makes some sense to me.
OK, go ahead.",BRUCE,"Это имеет для меня некоторый смысл.
Хорошо, продолжайте.","Це має для мене певний сенс.
Добре, продовжуйте."
"It wouldn't matter if it weren't, if some of those are not 1/6 of the total, but instead some of them are one fifth and some others are one 7th and so on.
So long as no one can extract that information, for example by taking the dye and throwing it 1000 times and then seeing how biased it is and then putting it back and then using that.
As long as no one has done that, the game is fair.
And in real life, even the idealised stochastic dye won't come up with the six numbers an equal number of times.
That's astronomically unlike if you throw it 1000 times, that's astronomically unlikely.
So what is this property of randomness?
Well, I think it ultimately doesn't make sense.
It's just a word that we attach to this mathematical model, saying that in this model we're going to assume it's fair and all that stuff.",DD,"Не имело бы значения, если бы это было не так, если бы некоторые из них не составляли 1/6 от общего числа, а вместо этого некоторые из них составляли одну пятую, а некоторые другие — одну седьмую и так далее.
Пока никто не может извлечь эту информацию, например, взяв кубик и бросив его 1000 раз, а затем посмотрев, насколько он предвзят, а затем положив его обратно и затем использовав предвзятость.
Пока никто этого не сделал, игра честная.
И в реальной жизни даже идеализированный стохастический кубик не выпадет с шестью числами равномерное количество раз.
Если вы бросите его 1000 раз, это астрономически маловероятно.
Так что же это за свойство случайности?
Ну, я думаю, что в конечном итоге это не имеет смысла.
Это просто слово, которое мы приписываем этой математической модели, говоря, что в этой модели мы собираемся предположить, что модель честна и все такое.","Не мало б значення, якби це було не так, якби деякі з них не становили одну шосту від загального числа, а натомість деякі з них становили одну п'яту, а деякі інші – одну сьому і так далі.
Поки ніхто не може витягти цю інформацію, наприклад, взявши кубик і кинувши його 1000 разів, а потім подивившись, наскільки він упереджений, а потім поклавши його назад і потім використавши упередженість.
Поки що ніхто цього не зробив, гра чесна.
І в реальному житті навіть ідеалізований стохастичний кубик не випаде з шістьма числами рівномірну кількість разів.
Якщо ви залишите його 1000 разів, це астрономічно малоймовірно.
То що це за властивість випадковості?
Ну, я думаю, що зрештою це не має сенсу.
Це просто слово, яке ми приписуємо цій математичній моделі, кажучи, що в цій моделі ми збираємося припустити, що модель чесна і таке інше."
"Isn't there like an explanatory component here though?
Like, I have an explanation for why well weighted 6 sided die is fair if you're using in certain circumstances (you're not rolling it in sand, you're rolling it on a flat table surface).
Doesn't that explanation come into why I will get an equal proportion of throws?",BRUCE,"Разве здесь нет объяснительного компонента?
Например, у меня есть объяснение, почему хорошо взвешенный шестигранный кубик является честным, если вы используете его в определенных обстоятельствах (вы не бросаете его в песок, вы бросаете его на ровную поверхность стола).
Разве это объяснение не объясняет, почему я получу равную долю бросков?","Хіба тут немає пояснювального компонента?
Наприклад, у мене є пояснення, чому добре зважений шестигранний кубик є чесним, якщо ви використовуєте його за певних обставин (ви не кидаєте його в пісок, ви кидаєте його на рівну поверхню столу).
Хіба це пояснення не пояснює, чому я отримаю рівну частку кидків?"
But you won't get an equal proportion! and your best theory says you won't!,DD,"Но вы не получите равной пропорции! И ваша лучшая теория говорит, что этого не произойдет!","Але ви не отримаєте рівної пропорції! І ваша найкраща теорія каже, що цього не станеться!"
OK.,BRUCE,ХОРОШО.,ДОБРЕ.
So that won't do as an explanation!,DD,Так что это не годится в качестве объяснения!,Так що це не годиться як пояснення!
"OK, but it will roughly get it is what you said. That's what You said.",BRUCE,"Хорошо, но это будет примерно то, что вы сказал.","Добре, але це буде приблизно те, що ви сказали."
"Haha, yes.
So the if I buy a computer and I say ""does it run Windows?""
And someone says ""well, approximately"", that's not good enough.
I want it to actually run Windows.
And when, (as I say in that talk I gave), if somebody goes into a casino and loses his shirt and comes out and says, ""well, I probably won"".
That is, I did a thing that did would cause me to have a high probability of winning.
But I didn't win, right? So he can't pay his rent with that.
There's not referring to anything real.",DD,"Ха-ха.
Если я куплю компьютер и скажу: «Windows будет работать на нем?»
И кто-то скажет: «Почти да», этого недостаточно.
Я хочу, чтобы Windows действительно работал на нем.
И когда (как я сказал в том примере), если кто-то зайдет в казино, проиграет рубашку, а потом выйдет и скажет: «Ну, я, почти, выиграл».
То есть, я сделал что-то, что дало бы мне высокую вероятность выигрыша.
Но я не выиграл, верно? Потому что он не может заплатить за аренду.
Здесь нет ссылки на что-то реальное.","Ха-ха.
Якщо я куплю комп'ютер і запитаю: чи працюватиме Windows на ньому?
І хтось скаже: ""Майже так"", цього недостатньо.
Я хочу, щоб Windows справді працював на ньому.
І коли (як я сказав у тому прикладі), якщо хтось зайде до казино, програє сорочку, а потім вийде і скаже: «Ну, я майже виграв».
Тобто я зробив щось, що дало б мені високу ймовірність виграшу.
Але я не виграв, правда? Тому що вона не може заплатити за оренду.
Тут немає посилання щось реальне."
"So I have kind of theory in mind as idea of an expected value.
So I have an explanation.
You're right that my best theory says that I won't get exactly, but of course that's what it's saying, right?
That is part of what we call probability theory today, right?
Whether we agree on what that term exactly means, that's not a different question.
There is an ""expected value"" that means something, right?
You even had this idea of someone secretly takes the dye and rolls it right and then and checks.
Typically, because we have an explanation as to how a weighted dye should act when you're rolling it, nobody even feels the need to check it.
But if they did, we'd let them do it, because we feel we've got an explanation that would allow them to go and check this and they could severely test it.
And if they did enough rolls, we would expect them to get a result that's consistent with a roughly equal distribution of every single outcome.
OK.
So you're not necessarily denying an expected value here. Is that correct?",BRUCE,"Но у меня есть своего рода теория, идея ожидаемого значения.
У меня есть объяснение.
Вы правы, что моя лучшая теория говорит, что я не получу точно, но ведь именно это она и говорит, верно?
Это часть того, что мы называем теорией вероятностей, верно?
Согласимся ли мы с тем, что этот термин точно означает, это не другой вопрос.
Есть «ожидаемое значение», которое что-то значит, верно?
У вас даже была эта идея о том, что кто-то тайно берет кубик и бросает его, а затем проверяет.
Обычно, поскольку у нас есть объяснение того, как должен вести себя равномерный кубик, когда вы его бросаете, никто даже не чувствует необходимости проверять это.
Но если бы они это сделали, то мы бы позволили им это сделать, потому что мы чувствуем, что у нас есть объяснение, которое позволит им пойти и проверить это, и они могли бы серьезно это проверить.
И если бы они сделали достаточно бросков, мы бы ожидали, что они получат результат, который соответствует примерно равному распределению каждого отдельного результата.
ОК.
Вы не отрицаете ожидаемое значение? Это верно?","Але в мене є своєрідна теорія, ідея очікуваного значення.
Я маю пояснення.
Ви маєте рацію, що моя найкраща теорія каже, що я не отримаю точно, але саме це вона і каже, вірно?
Це частина того, що ми називаємо теорією ймовірностей, чи не так?
Чи погодимося ми з тим, що цей термін точно означає це не інше питання.
Чи є «очікуване значення», яке щось означає, вірно?
У вас навіть була ця ідея, що хтось таємно бере кубик і кидає його, а потім перевіряє.
Зазвичай, оскільки ми маємо пояснення того, як повинен поводитися рівномірний кубик, коли ви його кидаєте, ніхто навіть не відчуває необхідності перевіряти це.
Але якби вони це зробили, то ми б дозволили їм це зробити, тому що ми відчуваємо, що ми маємо пояснення, яке дозволить їм піти і перевірити це, і вони могли б серйозно це перевірити.
І якби вони зробили достатньо кидків, ми очікували б, що вони отримають результат, який відповідає приблизно рівному розподілу кожного окремого результату.
ОК.
Ви не заперечуєте очікуваного значення? Це правда?"
"No, I'm not, becuase that there is such a thing as expecting something.
Although note that if they got exactly equal numbers, then...",DD,"Нет, я не такой, потому что есть такая вещь, как ожидание чего-то.
Хотя заметьте, что если бы они получили абсолютно одинаковые числа, то...","Ні, я не такий, бо є така річ, як очікування чогось.
Хоча зауважте, що якби вони отримали абсолютно однакові числа, то..."
you would think that something's off?,BRUCE,"Мы бы подумали, что что-то не так.","Ми подумали б, що щось не так."
You would know that something's off.,DD,"Мы бы поняли, что что-то не так.","Ми зрозуміли б, що щось не так."
"If it was across the 1000 rolls or whatever, right?",BRUCE,"Если бы это было через 1000 бросков или что-то в этом роде, верно?","Якби це було через 1000 кидків або щось таке, вірно?"
Yes,DD,Да,Так
"So I think where I'm trying to go with this here is there's this idea that we call ""probability"", OK, or we call it ""stochasticity"", but you're saying it's not ""stochasticity"".
I have to come up with a model to try to explain what I'm talking about in the model might be wrong, but let's go with the six sided die and let's go with the assumption that there's an equal proportion of me across the multiverse, OK?
Because it's a well way to die.
And so, and it's been arranged so that it's using actually quantum events that determine which one I'm going to see me being.
Whichever one then becomes differentiated.
OK, from my point of view, isn't that exactly what we mean by stochastic event?
Granted, that at the level of the multiverse, it's not - it's a purely deterministic event.
But isn't that what we mean by stochasticity to begin with in most cases?",BRUCE,"Итак, я думаю, что я пытаюсь донести эту идею, которую мы называем «вероятностью», хорошо, или мы называем ее «стохастичностью», но вы говорите, что это не «стохастичность».
Мне нужно придумать модель, чтобы попытаться объяснить, о чем я говорю, в модели, она неверна, но давайте возьмем шестигранную игральную кость и предположим, что во всей мультивселенной есть равные доли меня, хорошо?
Потому что это хороший способ.
И давайте предположим что кубик использует квантовые эффекты, и он влияет на то, что я увижу буду.
Он оставляет только одного меня дифференцированным (определенным).
С моей точки зрения, разве это не то же самое, что мы подразумеваем под стохастическим событием?
Допустим, что на уровне мультивселенной это не так — это чисто детерминированное событие.
Но разве не это мы изначально подразумеваем под стохастичностью в большинстве случаев?","Отже, я думаю, що я намагаюся донести цю ідею, яку ми називаємо ""імовірністю"", добре, або ми називаємо її ""стохастичністю"", але ви кажете, що це не ""стохастичність"".
Мені потрібно придумати модель, щоб спробувати пояснити, про що я говорю, в моделі, вона невірна, але давайте візьмемо шестигранну гральну кістку і припустимо, що у всьому мультисвіті є рівні частки мене, добре?
Тому що це добрий спосіб.
І давайте припустимо, що кубик використовує квантові ефекти, і він впливає на те, що я побачу буду.
Він залишає лише одного мене диференційованим (певним).
На мій погляд, хіба це не те саме, що ми маємо на увазі під стохастичним подією?
Припустимо, що на рівні мультивсесвіту це не так — це суто детермінована подія.
Але хіба це ми спочатку маємо на увазі під стохастичністю в більшості випадків?"
"Well, we may mean something that's impossible.
So, people may have the wrong idea about how something is working.",DD,"Ну, мы можем иметь в виду что-то невозможное.
Поэтому люди могут иметь неправильное представление о том, как что-то работает.","Ну, ми можемо мати на увазі щось неможливе.
Тому люди можуть мати неправильне уявлення про те, як щось працює."
"They may have the wrong idea.
Sure.
If someone has the wrong idea, what does it actually mean?",BRUCE,"У них может быть неправильное представление.
Конечно.
Если у кого-то неправильное представление, что это на самом деле означает?","Вони можуть бути неправильне уявлення.
Звісно.
Якщо хтось має неправильне уявлення, що це насправді означає?"
"It's what you said at the beginning - ""what it used to mean much makes much more sense"".
""What it used to mean"" has to do with testing and explanations.
This concept of probability came into everyday life from game theory, and then later from mathematics and later from physics, and I think the authority of those fields has caused people to think that there's not hing problematic about the concept of stochastic probability.
Just like in the 19th century, when they didn't think there was anything problematic about thinking that truth was the same thing as provability.
And Hilbert noticed that they're not the same and the idea that they are the same needs proving.
And so he put up this challenge and Godel and Turing proved that there are truths that are unprovable.
But in everyday life, we often mix the concepts.
In fact, I think, I can't remember now, but I think one of you may have done it during this conversation.
Oh, no, you didn't, you didn't say ""how do you prove that""?
You said ""how do you know that""?
But mathematicians sharply distinguish between a mathematical proposition being true (which if it makes sense at all, then it's either true or false) and it being provable, which we now know that almost none of the true mathematical propositions are in fact provable, and that's provable.
So I'm just saying that the everyday concept can simply not match reality but still be useful for some purposes.
It won't kill you if you make that mistake (usually).",DD,"Это то, что вы сказали в начале — «то, что раньше мы думали, имеет много смысла».
Термин «Предыдущее значение» связано с проверкой и объяснениями.
Эта концепция вероятности пришла в повседневную жизнь из теории игр, а затем из математики, а затем из физики, и я думаю, что авторитет этих областей заставил людей думать, что нет ничего проблематичного в концепции стохастической вероятности.
Так же, как в 19 веке, когда они не считали, что есть что-то проблематичное в том, чтобы думать, что истина — это то же самое, что и доказуемость. (если начинать с аксиом и двигаться по правилам, то эта теорема достижима. Нет, есть недостижимые островки. Рекомендую книгу Гедель Ешер Бах).
А Гильберт заметил, что это не одно и то же, и идею того, что это одно и то же, нужно доказать.
И поэтому он бросил этот вызов, и Гёдель и Тьюринг доказали, что существуют истины, которые недоказуемы.
Но в повседневной жизни мы часто смешиваем концепции.
Кстати, не могу сейчас вспомнить, но я думаю,  кто-то из вас сделал эту ошибку во время нашего разговора.
Ах, нет, вы не сказали «как вы это докажете».
Вы сказали «откуда вы это знаете».
Но математики четко различают истинность математического предложения (которое, если оно вообще имеет смысл, то оно либо истинно, либо ложно) и его доказуемость, о чем мы теперь знаем, что почти ни одно из истинных математических предложений на самом деле не доказуемо, и это доказуемо.
Так что я просто говорю, что повседневная концепция может просто не соответствовать реальности, но все равно быть полезной для некоторых целей.
Обычно эта ошибка не убьет вас.","Це те, що ви сказали на початку — «те, що ми раніше думали, має багато сенсу, але тепер - ні».
Термін ""означало раніше"" пов'язане з перевіркою та поясненнями.
Ця концепція ймовірності прийшла у повсякденне життя з теорії ігор, а потім з математики, а потім з фізики, і я думаю, що авторитет цих областей змусив людей думати, що немає нічого проблематичного у концепції стохастичної ймовірності.
Так само, як у 19 столітті, коли вони не вважали, що є щось проблематичне в тому, щоб думати, що істина це те саме, що й доказовість (якщо починати з аксіом та рухатись за правилами, то ця теорема досяжна. Ні, є недосяжні островки. Рекомендую книгу Гедель Єшер Бах).
А Гільберт помітив, що це не одне й те саме, і ідею того, що це одне й те саме, треба довести.
І тому він кинув цей виклик, і Гьодель і Тьюрінг довели, що існують істини, які не можна довести.
Але у повсякденному житті ми часто змішуємо концепції.
До речі, не можу зараз згадати, але я думаю, хтось із вас зробив цю помилку під час нашої розмови.
Ах, ні, ви не сказали ""як ви це доведете"".
Ви сказали ""звідки ви це знаєте"".
Але математики чітко розрізняють істинність математичного речення (яке, якщо воно взагалі має сенс, воно або істинно, або хибно) і його доказовість, про що ми тепер знаємо, що майже жодна з істинних математичних речень насправді не доведена, і це доведено.
Так що я просто кажу, що повсякденна концепція може просто не відповідати реальності, але бути корисною для деяких цілей.
Зазвичай, ця помилка не вб'є вас."
"So let me go back to my quantum die example here, let's say we even make it so it's an actual quantum event, so that we're making sure we're splitting across the multiverse across six different options.
Then we label 1,2,3,4,5,6.",BRUCE,"Итак, позвольте мне вернуться к моему примеру с квантовой игральной костью, предположим, что мы даже сделаем так, чтобы это было реальное квантовое событие, так что мы убедимся, что разделяемся по мультивселенной на шесть различных вариантов.
Затем мы помечаем 1,2,3,4,5,6.","Отже, дозвольте мені повернутися до мого прикладу з квантовою гральною кісткою, припустимо, що ми навіть зробимо так, щоб це була реальна квантова подія, тому ми переконаємося, що розділяємося по мультивсесвіту на шість різних варіантів.
Потім ми помічаємо 1,2,3,4,5,6."
Yeah. OK.,DD,"Да, хорошо.","Так, добре."
"From my point of view, I'm going to see one of them come up and I would have called that a stochastic event.
Now, I understand what you're saying.
I'm maybe using the term in a far more specific way than was originally conceived that came with some baggage that we don't want.
Is that do I understand you correctly on that?",BRUCE,"С моей точки зрения, я увижу, как одно из них произойдет, и я бы назвал это стохастическим событием.
Вы говорите.
Что Я использую этот термин в гораздо более конкретном смысле, чем изначально предполагалось, и он несет с собой некий багаж, который нам не нужен.
Я правильно вас понял?","На мою думку, я побачу, як одне з них станеться, і я б назвав це стохастичним подією.
Ви кажете.
Що Я використовую цей термін у набагато більш конкретному сенсі, ніж передбачалося, і він несе з собою якийсь багаж, який нам не потрібен.
Я правильно вас зрозумів?"
"Yes.
So if it really were stochastic, that would mean that there was only one of you and that one of you ended up in one of the world's and then the other six don't exist.",DD,"Да.
Так что если бы это действительно было стохастическим, это означало бы, что был бы только один из вас, и что один из вас оказался в одном из миров, а остальные шесть не существуют.","Так.
Тож якби це справді було стохастичним, це означало б, що був би лише один із вас, і що один із вас опинився в одному зі світів, а решта шість не існує."
"So for you the word stochasticity.
The reason why it doesn't exist is because it is a single universe type of thing, which isn't true because there's a multiverse.",BRUCE,"Итак, слово стохастичность.
Причина, по которой его не существует, заключается в том, что это явление типа единой вселенной неверно, поскольку существует мультивселенная?","Отже, слово «стохастичність».
Причина, через яку його не існує, полягає в тому, що це явище типу єдиного всесвіту невірне, оскільки існує мультивсесвіт?"
"Yes, and because the laws are deterministic.
So I can imagine that in deterministic laws and laws of motion that are stochastic.
At least I can imagine with an effort.",DD,"Да, и потому что законы детерминированы.
Я могу представить это в детерминированных законах и в законах движения, которые являются стохастическими.
По крайней мере, я могу представить это с усилием.","Так, і тому, що закони детерміновані.
Я можу уявити це в детермінованих законах та законах руху, які є стохастичними.
Принаймні я можу уявити це зусиллям."
"OK, Now I have a follow on question for that now that I've got that straight in my mind.
So we have this thing that we call probability theory.
OK.
And you just explained that it actually does at least make somewhat sense.
I'm going to ask you about how much sense it makes in terms of making bets when you're gambling with dice or for that matter with cards.
There's the fact that you shuffle card, but the cards once they're shuffled, they're in a certain specific order.
They're not like a die anymore, right?",BRUCE,"Хорошо, теперь у меня есть следующий вопрос, теперь, когда я все это прояснил.
У нас есть то, что мы называем теорией вероятностей.
Хорошо.
И вы только что объяснили, что это имеет некоторый смысл.
Я собираюсь спросить вас о том, насколько это имеет смысл с точки зрения ставок, когда вы играете в кости или в карты.
Есть факт, что вы тасуете карты, но карты после того, как они перетасованы, находятся в определенном порядке.
Они больше не похожи на игральную кость, верно?","Добре, тепер я маю наступне питання, тепер, коли я все це прояснив.
Ми маємо те, що ми називаємо теорією ймовірностей.
Добре.
І ви щойно пояснили, що це має певний сенс.
Я збираюся запитати вас про те, наскільки це має сенс з погляду ставок, коли ви граєте в кістки чи карти.
Є факт, що ви тасуєте карти, але карти після того, як вони перетасовані, перебувають у певному порядку.
Вони більше не схожі на гральну кістку, правда?"
Yes.,DD,Да.,Так.
"And let's say that I am going to write the program that does that beat all of the Texas holdem professionals.
I'm the one who's going to write this AI program that can beat them.
And of course they're going to use probability theory to work this out.
They're going to use probability theory, expected values, etcetera.
Now is it just that from the point of view that you're explaining, does probability theory perfectly fit? exactly? what would make sense?
There's no better theory available?
Or is it just an approximate theory and there's a forthcoming better theory, let's say a hypothetical constructor theory of probability or something like that is going to replace probability theory because it's incorrect?
Or is it actually the correct theory, it's just misnamed because we put the word probability on it?",BRUCE,"И предположим, что я собираюсь написать программу, которая обыграет всех профессионалов Техасского Холдема.
Я тот, кто собирается написать эту программу ИИ, которая может их обыграть.
И, конечно, они собираются использовать теорию вероятностей, чтобы это выяснить.
Они собираются использовать теорию вероятностей, ожидаемые значения и т. д.
Теория вероятностей идеально подходит? Точно? Имело бы смысл?
Лучшей теории нет?
Или это просто приблизительная теория, и есть предстоящая лучшая теория, скажем, гипотетическая конструкторская теория вероятности или что-то в этом роде, которая заменит теорию вероятностей, потому что она неверна?
Или это на самом деле правильная теория, просто ее неправильно назвали, потому что мы добавили к ней слово вероятность?","І припустимо, що я збираюся написати програму, яка обіграє всіх професіоналів Техаського Холдему.
Я той, хто має намір написати цю програму ІІ, яка може їх обіграти.
І, звичайно, вони збираються використати теорію ймовірностей, щоб це з'ясувати.
Вони збираються використовувати теорію ймовірностей, очікувані значення тощо.
Теорія ймовірностей ідеально підходить? Точно? Чи мало б сенс?
Кращої теорії немає?
Чи це просто приблизна теорія, і є майбутня найкраща теорія, скажімо, гіпотетична конструкторська теорія ймовірності чи щось таке, що замінить теорію ймовірностей, тому що вона неправильна?
Чи це дійсно правильна теорія, просто її неправильно назвали, тому що ми додали до неї слово ймовірність?"
